STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC
55,Wisconsin,0223,04/27/1998,0,0
55,Wisconsin,0260,04/20/1998,0,0
29,Missouri,0704,09/27/1995,48,171
29,Missouri,0705,09/28/1995,20,60
29,Missouri,0706,09/26/1995,100,406
29,Missouri,0707,09/26/1995,100,405
29,Missouri,0708,09/26/1995,100,377
29,Missouri,0709,09/26/1995,100,521
29,Missouri,0760,09/27/1995,92,281
29,Missouri,0601,07/19/1995,67,
29,Missouri,0602,07/19/1995,45,
29,Missouri,0605,07/20/1995,38,
29,Missouri,0666,07/20/1995,80,
20,Kansas,4054,01/24/1996,100,
18,Indiana,3002,01/26/1996,0,0
20,Kansas,4053,08/31/1994,100,
31,Nebraska,3018,03/06/1996,0,0
29,Missouri,0701,05/06/1993,0,0
29,Missouri,0702,05/10/1993,17,24
29,Missouri,0703,05/06/1993,48,52
29,Missouri,0704,05/07/1993,40,116
29,Missouri,0705,05/10/1993,12,32
29,Missouri,0706,05/11/1993,100,390
31,Nebraska,3018,08/27/1998,0,0
18,Indiana,3002,04/17/1998,0,0
18,Indiana,3002,09/28/1998,0,0
20,Kansas,4054,08/25/1998,100,
20,Kansas,4054,05/05/1998,100,
20,Kansas,4063,09/01/1994,100,
38,North Dakota,0213,07/25/2001,0,0
38,North Dakota,0214,07/25/2001,0,0
38,North Dakota,0215,07/24/2001,0,0
38,North Dakota,0216,07/24/2001,0,0
38,North Dakota,0217,07/25/2001,6,15
38,North Dakota,0218,07/25/2001,0,0
38,North Dakota,0219,07/27/2001,0,0
38,North Dakota,0220,07/25/2001,0,0
19,Iowa,3055,02/25/2002,0,0
29,Missouri,0703,09/25/1995,36,44
17,Illinois,0602,06/26/1992,92,
17,Illinois,0605,07/02/1992,54,
17,Illinois,0661,07/02/1992,73,
17,Illinois,0660,07/02/1992,60,
19,Iowa,A430,09/15/1993,0,0
20,Kansas,4016,05/01/1991,67,
39,Ohio,4018,06/12/1995,100,
29,Missouri,5000,07/18/1995,88,
18,Indiana,3003,09/15/1992,4,4
29,Missouri,A410,07/18/1995,50,
29,Missouri,A411,07/18/1995,38,
29,Missouri,0703,07/23/1991,44,48
29,Missouri,0704,07/24/1991,92,124
29,Missouri,0705,07/24/1991,0,0
29,Missouri,0706,07/25/1991,100,343
29,Missouri,0707,07/25/1991,100,321
29,Missouri,0708,07/24/1991,100,297
29,Missouri,0709,07/25/1991,100,501
39,Ohio,B411,05/17/1993,0,0
31,Nebraska,B410,07/30/1991,6,90
31,Nebraska,B430,07/30/1991,0,6
31,Nebraska,C410,07/20/1993,100,
31,Nebraska,C430,07/20/1993,100,
31,Nebraska,A430,07/28/1993,0,0
31,Nebraska,A410,07/28/1993,0,0
31,Nebraska,A410,06/11/1991,0,0
31,Nebraska,A430,06/11/1991,0,0
31,Nebraska,C410,07/31/1991,100,
31,Nebraska,C430,07/31/1991,100,
31,Nebraska,B410,07/22/1993,3,3
31,Nebraska,B430,07/22/1993,0,0
38,North Dakota,3005,09/30/1993,0,0
39,Ohio,3013,06/16/1993,0,0
39,Ohio,4018,06/17/1993,100,
39,Ohio,5569,07/20/1994,0,
39,Ohio,9022,07/19/1994,0,
39,Ohio,A410,04/30/1991,100,287
39,Ohio,A411,04/30/1991,100,327
39,Ohio,A412,04/30/1991,100,240
39,Ohio,A430,04/30/1991,100,281
39,Ohio,A410,06/18/1993,100,382
39,Ohio,A430,06/17/1993,100,313
39,Ohio,B410,04/29/1991,0,0
39,Ohio,B411,04/29/1991,0,0
39,Ohio,B412,04/29/1991,0,0
39,Ohio,B430,04/29/1991,0,0
27,Minnesota,4040,03/31/1995,0,
83,Manitoba,3802,03/29/1995,0,0
46,South Dakota,3013,10/04/1993,0,0
46,South Dakota,3012,10/06/1993,3,3
46,South Dakota,3053,10/07/1993,0,0
46,South Dakota,6600,07/15/1993,0,0
46,South Dakota,A410,10/28/1992,0,0
46,South Dakota,A411,10/29/1992,0,11
46,South Dakota,A412,10/29/1992,0,0
46,South Dakota,A420,10/28/1992,0,0
46,South Dakota,A421,07/14/1993,0,0
55,Wisconsin,3009,05/04/1995,0,0
46,South Dakota,6600,04/24/1995,0,0
55,Wisconsin,A901,06/10/1992,100,
55,Wisconsin,0902,05/27/1992,86,
55,Wisconsin,0903,05/27/1992,100,
55,Wisconsin,0907,05/28/1992,100,
55,Wisconsin,0908,05/28/1992,100,
55,Wisconsin,0909,05/28/1992,100,
55,Wisconsin,B901,06/10/1992,25,
55,Wisconsin,B902,06/09/1992,57,
55,Wisconsin,B903,06/09/1992,38,
55,Wisconsin,B907,06/09/1992,88,
55,Wisconsin,B908,06/08/1992,39,
55,Wisconsin,B909,06/08/1992,80,
55,Wisconsin,A902,06/10/1992,64,
55,Wisconsin,A903,06/10/1992,86,
55,Wisconsin,A907,06/11/1992,60,
55,Wisconsin,A908,06/11/1992,100,
55,Wisconsin,A909,06/11/1992,64,
31,Nebraska,3028,08/04/1995,0,0
27,Minnesota,9075,06/01/1995,0,3
19,Iowa,B410,09/22/1993,8,8
39,Ohio,0809,12/08/1994,0,0
39,Ohio,0810,12/08/1994,0,0
39,Ohio,0809,03/08/1995,0,0
39,Ohio,0810,03/08/1995,0,0
46,South Dakota,A422,10/29/1992,0,4
46,South Dakota,A423,10/29/1992,0,0
46,South Dakota,A421,10/29/1992,0,0
46,South Dakota,A410,07/13/1993,0,0
46,South Dakota,A422,07/14/1993,0,0
31,Nebraska,3028,06/11/1991,0,0
55,Wisconsin,6354,11/02/1994,0,0
55,Wisconsin,3012,06/30/1993,0,0
55,Wisconsin,3010,11/08/1994,0,0
55,Wisconsin,3008,11/09/1994,3,3
31,Nebraska,3018,04/19/1995,0,0
38,North Dakota,0218,10/27/1994,0,0
38,North Dakota,0219,10/27/1994,0,0
38,North Dakota,0220,10/27/1994,0,0
38,North Dakota,0221,10/26/1994,0,0
38,North Dakota,0222,10/27/1994,0,0
38,North Dakota,0223,10/27/1994,0,0
38,North Dakota,0224,10/26/1994,0,0
38,North Dakota,0259,10/26/1994,0,0
38,North Dakota,0260,10/26/1994,0,0
38,North Dakota,0261,10/26/1994,0,0
38,North Dakota,0262,10/27/1994,0,0
38,North Dakota,0263,10/27/1994,0,0
38,North Dakota,0264,10/26/1994,0,0
83,Manitoba,3802,06/09/1993,0,0
38,North Dakota,3006,10/01/1993,0,0
39,Ohio,B412,05/18/1993,0,0
83,Manitoba,3802,02/15/1994,0,0
17,Illinois,0601,12/17/1991,100,
17,Illinois,0602,12/17/1991,92,
17,Illinois,0605,12/17/1991,46,
17,Illinois,0601,08/03/1993,100,
29,Missouri,0961,07/24/1996,0,
17,Illinois,0602,08/03/1993,92,
17,Illinois,0605,08/03/1993,54,
17,Illinois,0660,08/03/1993,70,
17,Illinois,0661,08/03/1993,73,
19,Iowa,A410,09/15/1993,0,0
19,Iowa,B430,09/22/1993,0,4
19,Iowa,0601,09/21/1992,50,
19,Iowa,0602,09/21/1992,52,
19,Iowa,0605,09/22/1992,35,
19,Iowa,0602,08/31/1993,50,
19,Iowa,0601,08/30/1993,57,
19,Iowa,0605,08/31/1993,33,
20,Kansas,0201,04/06/1993,0,0
20,Kansas,0202,04/07/1993,0,0
20,Kansas,0203,04/05/1993,0,0
20,Kansas,0204,04/06/1993,0,0
20,Kansas,0205,04/08/1993,0,0
20,Kansas,0206,04/07/1993,0,0
20,Kansas,0207,04/08/1993,0,0
20,Kansas,0208,04/09/1993,0,0
20,Kansas,0209,04/14/1993,0,0
20,Kansas,A410,04/30/1991,100,
20,Kansas,B410,05/01/1991,78,
20,Kansas,A430,04/30/1991,100,
20,Kansas,B430,05/01/1991,100,
20,Kansas,B410,04/27/1993,89,
20,Kansas,B430,04/27/1993,100,
20,Kansas,A410,04/29/1993,100,
20,Kansas,A430,04/29/1993,100,
20,Kansas,0210,04/13/1993,0,0
20,Kansas,0211,04/13/1993,0,0
18,Indiana,A430,03/15/1993,0,0
18,Indiana,A410,03/15/1993,0,0
29,Missouri,0707,05/10/1993,100,381
29,Missouri,0708,05/10/1993,100,325
29,Missouri,0709,05/10/1993,100,469
29,Missouri,0760,05/06/1993,76,152
17,Illinois,0601,06/26/1992,100,
18,Indiana,3031,03/17/1993,0,0
27,Minnesota,4034,07/06/1994,0,
39,Ohio,0265,09/09/1999,0,0
39,Ohio,0201,09/08/1999,0,0
39,Ohio,0206,09/08/1999,0,0
39,Ohio,0207,09/09/1999,0,0
39,Ohio,0212,09/08/1999,0,0
39,Ohio,0259,09/08/1999,3,9
39,Ohio,0260,09/08/1999,0,0
39,Ohio,0261,09/09/1999,0,0
39,Ohio,0262,09/09/1999,0,0
39,Ohio,0264,09/09/1999,0,
55,Wisconsin,3010,09/01/1999,0,0
19,Iowa,0217,04/12/1999,6,6
19,Iowa,0218,04/13/1999,0,0
19,Iowa,0219,04/13/1999,0,0
19,Iowa,0220,04/14/1999,0,0
55,Wisconsin,3009,08/17/1999,0,0
55,Wisconsin,3014,08/19/1999,0,0
27,Minnesota,4033,08/05/1999,6,
27,Minnesota,4037,07/19/1999,0,
27,Minnesota,3013,07/28/1999,0,0
19,Iowa,B430,03/17/1999,0,4
19,Iowa,3028,03/05/1999,0,0
19,Iowa,3033,03/04/1999,0,0
27,Minnesota,4054,07/13/1999,0,
46,South Dakota,3012,06/24/1999,3,6
46,South Dakota,3013,06/23/1999,0,0
27,Minnesota,3003,07/21/1999,0,0
55,Wisconsin,6351,08/24/1999,15,16
55,Wisconsin,6352,08/25/1999,0,0
55,Wisconsin,6354,08/25/1999,0,0
55,Wisconsin,6353,08/24/1999,0,0
19,Iowa,3006,03/18/1999,21,20
39,Ohio,0204,09/29/1998,0,0
39,Ohio,0809,09/12/1999,3,3
39,Ohio,0810,09/12/1999,0,0
46,South Dakota,A410,06/28/1999,0,0
46,South Dakota,A430,06/28/1999,0,0
46,South Dakota,A420,06/28/1999,0,0
46,South Dakota,A421,06/28/1999,0,0
46,South Dakota,A411,06/29/1999,0,0
46,South Dakota,A423,06/29/1999,0,0
19,Iowa,0215,05/04/1999,0,0
19,Iowa,0216,05/05/1999,0,0
19,Iowa,0213,05/06/1999,0,0
19,Iowa,0214,05/06/1999,0,0
19,Iowa,0259,05/07/1999,0,
19,Iowa,0221,05/12/1999,0,0
19,Iowa,0222,05/12/1999,0,0
26,Michigan,0214,10/19/1999,0,0
19,Iowa,0223,05/13/1999,0,0
26,Michigan,0215,10/18/1999,6,6
26,Michigan,0216,10/18/1999,0,0
20,Kansas,B410,11/09/1995,44,
83,Manitoba,3802,06/19/1995,0,0
26,Michigan,0213,05/22/1995,0,0
26,Michigan,0214,06/06/1995,0,0
26,Michigan,0215,06/05/1995,0,0
26,Michigan,0216,05/23/1995,0,0
26,Michigan,0217,05/22/1995,0,0
26,Michigan,0218,06/07/1995,32,36
26,Michigan,0219,06/07/1995,0,0
26,Michigan,0220,05/23/1995,0,0
26,Michigan,0221,05/23/1995,0,0
26,Michigan,0222,06/05/1995,0,0
39,Ohio,0204,04/03/2001,3,3
39,Ohio,0205,04/04/2001,21,21
39,Ohio,0207,04/13/2001,0,0
39,Ohio,0208,04/13/2001,0,0
39,Ohio,0209,04/05/2001,0,0
39,Ohio,0210,04/03/2001,0,0
39,Ohio,0211,04/10/2001,0,0
39,Ohio,0212,04/03/2001,0,0
39,Ohio,0259,04/03/2001,3,9
39,Ohio,0260,04/04/2001,0,0
39,Ohio,0261,04/05/2001,0,0
39,Ohio,0262,04/13/2001,0,0
39,Ohio,0263,04/13/2001,0,0
39,Ohio,0264,04/10/2001,0,
39,Ohio,0265,04/10/2001,0,0
31,Nebraska,3018,04/09/1998,0,0
19,Iowa,0213,03/27/2002,0,0
19,Iowa,0214,03/27/2002,0,0
19,Iowa,0215,03/27/2002,0,0
19,Iowa,0216,03/27/2002,0,0
19,Iowa,0217,03/26/2002,6,6
19,Iowa,0218,03/26/2002,0,0
19,Iowa,0219,03/26/2002,0,0
19,Iowa,0220,03/26/2002,0,0
19,Iowa,0221,03/27/2002,0,0
19,Iowa,0222,03/27/2002,0,0
19,Iowa,0223,03/27/2002,0,0
19,Iowa,0224,03/27/2002,0,0
18,Indiana,0602,12/19/2001,0,0
18,Indiana,0605,12/19/2001,0,0
31,Nebraska,3018,01/21/2002,0,0
31,Nebraska,4019,01/22/2002,100,
31,Nebraska,3028,01/23/2002,0,0
20,Kansas,4054,02/12/2002,100,
20,Kansas,4016,02/13/2002,89,
20,Kansas,0201,03/12/2002,9,21
20,Kansas,0202,03/12/2002,6,6
20,Kansas,0203,03/12/2002,0,0
20,Kansas,0204,03/12/2002,0,0
20,Kansas,0201,08/14/2001,9,21
20,Kansas,0203,08/13/2001,0,0
20,Kansas,0204,08/13/2001,0,0
19,Iowa,0223,10/17/2001,0,0
19,Iowa,0224,10/17/2001,0,0
31,Nebraska,4019,07/31/1991,100,
19,Iowa,0222,10/17/2001,0,0
19,Iowa,0259,10/17/2001,0,
19,Iowa,0216,10/16/2001,0,0
26,Michigan,0259,10/04/2001,0,
38,North Dakota,3006,05/20/1991,0,0
26,Michigan,0222,10/04/2001,0,0
26,Michigan,0223,10/04/2001,0,0
19,Iowa,0214,10/17/2001,0,0
39,Ohio,3801,04/29/1991,0,0
19,Iowa,0215,10/16/2001,0,0
39,Ohio,4018,04/30/1991,100,
19,Iowa,0217,10/16/2001,6,6
19,Iowa,0218,10/16/2001,0,0
19,Iowa,0219,10/16/2001,0,0
19,Iowa,0220,10/16/2001,0,0
19,Iowa,0221,10/17/2001,0,0
46,South Dakota,3009,06/20/1990,0,0
20,Kansas,3013,07/19/2001,0,0
20,Kansas,4053,07/17/2001,100,
20,Kansas,4063,07/18/2001,58,
20,Kansas,3060,07/16/2001,0,0
46,South Dakota,0605,07/12/2001,5,20
46,South Dakota,6600,07/29/1991,0,0
46,South Dakota,0602,07/12/2001,11,41
46,South Dakota,0601,07/12/2001,13,59
19,Iowa,0213,10/17/2001,0,0
38,North Dakota,0221,07/31/2001,0,0
38,North Dakota,0222,07/31/2001,0,0
38,North Dakota,0223,07/27/2001,0,0
38,North Dakota,0224,07/31/2001,0,0
38,North Dakota,0259,07/31/2001,0,0
38,North Dakota,0260,07/24/2001,0,0
38,North Dakota,0261,07/24/2001,0,0
38,North Dakota,0262,07/27/2001,0,0
38,North Dakota,0263,07/27/2001,0,0
38,North Dakota,0264,07/27/2001,0,0
21,Kentucky,4025,04/11/1995,100,
29,Missouri,0701,09/25/1995,0,0
29,Missouri,0702,09/28/1995,50,84
29,Missouri,0901,07/24/1996,6,
29,Missouri,0903,07/25/1996,0,
29,Missouri,0902,07/25/1996,31,
29,Missouri,0964,07/25/1996,24,
29,Missouri,0962,07/25/1996,25,
29,Missouri,0963,07/25/1996,0,
31,Nebraska,3018,08/09/1996,0,0
20,Kansas,4054,08/05/1996,100,
19,Iowa,0217,04/28/1997,6,6
19,Iowa,0213,04/29/1997,0,0
19,Iowa,0221,04/29/1997,0,0
39,Ohio,0201,12/14/1996,0,0
39,Ohio,0202,12/14/1996,0,0
39,Ohio,0203,12/14/1996,0,0
39,Ohio,0204,12/13/1996,0,0
39,Ohio,0205,12/14/1996,0,0
39,Ohio,0206,12/14/1996,0,0
39,Ohio,0207,12/14/1996,0,0
39,Ohio,0208,12/14/1996,0,0
39,Ohio,0209,12/14/1996,0,0
29,Missouri,A602,06/11/2002,10,21
29,Missouri,A605,06/13/2002,7,15
31,Nebraska,3018,05/14/2002,0,0
21,Kentucky,3016,05/16/2002,0,0
26,Michigan,9029,05/21/2002,17,
26,Michigan,4015,05/22/2002,0,
29,Missouri,4036,06/18/2002,75,
29,Missouri,5081,06/20/2002,63,
39,Ohio,A410,03/26/2002,100,614
39,Ohio,A411,03/27/2002,100,494
39,Ohio,A412,03/26/2002,100,313
39,Ohio,A430,03/27/2002,100,417
46,South Dakota,0605,06/27/2002,2,28
39,Ohio,4018,03/29/2002,100,
29,Missouri,5091,06/20/2002,20,
46,South Dakota,3012,08/15/2002,3,6
46,South Dakota,3053,08/14/2002,0,0
46,South Dakota,3013,08/20/2002,0,0
55,Wisconsin,0217,04/17/2002,0,0
55,Wisconsin,0218,04/18/2002,0,0
55,Wisconsin,0219,04/19/2002,0,0
55,Wisconsin,0220,04/16/2002,0,0
55,Wisconsin,0221,04/15/2002,0,0
55,Wisconsin,0222,04/15/2002,0,0
26,Michigan,3069,05/20/2002,0,0
46,South Dakota,3052,08/15/2002,0,0
46,South Dakota,3010,08/21/2002,0,0
46,South Dakota,3009,08/22/2002,0,0
26,Michigan,0214,08/22/2002,3,12
26,Michigan,0216,08/22/2002,0,0
26,Michigan,0219,08/21/2002,0,0
46,South Dakota,3012,08/30/2004,3,6
27,Minnesota,4050,06/09/2005,0,
26,Michigan,0216,09/21/2005,0,0
26,Michigan,0224,09/20/2005,0,0
26,Michigan,0220,09/21/2005,0,0
26,Michigan,0221,09/20/2005,0,0
27,Minnesota,0901,06/01/1993,8,
27,Minnesota,0902,06/03/1993,23,
27,Minnesota,0903,06/03/1993,19,
29,Missouri,A602,04/18/2006,11,27
39,Ohio,0263,06/13/2006,0,0
39,Ohio,0207,06/13/2006,0,0
39,Ohio,0262,06/13/2006,0,0
39,Ohio,0208,06/13/2006,3,6
39,Ohio,0203,06/13/2006,0,0
39,Ohio,0265,06/13/2006,0,0
39,Ohio,0211,06/13/2006,0,0
39,Ohio,0261,06/13/2006,0,0
39,Ohio,0209,06/13/2006,9,9
39,Ohio,0201,06/13/2006,47,48
39,Ohio,0205,06/12/2006,97,132
39,Ohio,0206,06/12/2006,79,93
39,Ohio,0202,06/12/2006,70,81
39,Ohio,0260,06/12/2006,0,0
39,Ohio,0210,10/22/2002,12,12
39,Ohio,0211,10/23/2002,0,0
39,Ohio,0212,10/22/2002,3,3
29,Missouri,5503,02/18/2003,0,
39,Ohio,0201,04/16/2003,32,33
39,Ohio,0202,04/14/2003,42,42
39,Ohio,0204,04/09/2003,38,39
39,Ohio,0205,04/15/2003,74,75
39,Ohio,0206,04/15/2003,41,42
39,Ohio,0209,04/16/2003,3,3
39,Ohio,0210,04/10/2003,21,21
29,Missouri,A807,09/10/2002,0,0
29,Missouri,A808,09/10/2002,0,0
19,Iowa,3033,10/04/2002,0,0
46,South Dakota,0602,08/20/2002,11,33
55,Wisconsin,6351,10/10/2002,15,16
20,Kansas,3015,10/16/2002,0,0
39,Ohio,0809,08/28/2002,3,3
39,Ohio,0810,08/27/2002,0,0
55,Wisconsin,6352,10/10/2002,0,0
55,Wisconsin,6353,10/10/2002,0,3
55,Wisconsin,6354,10/10/2002,0,0
55,Wisconsin,6355,10/10/2002,0,0
18,Indiana,4042,10/23/2002,7,
39,Ohio,0211,04/17/2003,0,0
39,Ohio,0212,04/09/2003,6,6
39,Ohio,0259,04/08/2003,18,21
39,Ohio,0260,04/14/2003,0,0
39,Ohio,0261,04/16/2003,0,0
39,Ohio,0264,04/18/2003,0,
39,Ohio,0810,03/30/2004,0,0
29,Missouri,A601,03/23/2004,72,78
27,Minnesota,4040,09/25/2002,0,
29,Missouri,0807,09/11/2002,0,3
29,Missouri,0808,09/11/2002,0,0
27,Minnesota,4055,08/11/1999,0,
38,North Dakota,0215,09/23/2003,0,0
38,North Dakota,0216,09/23/2003,0,0
38,North Dakota,0214,09/23/2003,0,0
38,North Dakota,0213,09/23/2003,0,0
31,Nebraska,3023,09/29/2003,13,53
27,Minnesota,4054,08/26/2003,11,
38,North Dakota,0220,09/24/2003,3,3
27,Minnesota,6300,08/27/2003,0,
38,North Dakota,0223,09/25/2003,0,0
38,North Dakota,0224,09/26/2003,0,0
38,North Dakota,0219,09/25/2003,0,3
29,Missouri,A808,11/20/2003,0,0
29,Missouri,A807,11/20/2003,0,0
26,Michigan,0222,10/22/2003,0,0
19,Iowa,0607,08/14/1989,38,
31,Nebraska,3033,04/28/2004,0,9
31,Nebraska,3024,04/27/2004,0,0
31,Nebraska,6701,04/26/2004,0,
29,Missouri,5503,03/31/2004,0,
39,Ohio,3801,04/27/2004,0,0
18,Indiana,9020,04/29/2004,3,
18,Indiana,9020,09/12/2002,0,
18,Indiana,3002,09/13/2002,0,0
26,Michigan,9030,08/21/2002,41,
55,Wisconsin,0223,09/30/2004,0,0
55,Wisconsin,0213,09/29/2004,0,0
55,Wisconsin,0217,09/29/2004,0,0
55,Wisconsin,0220,09/29/2004,0,0
29,Missouri,A430,07/18/1995,67,
26,Michigan,0601,05/19/1995,55,
26,Michigan,0602,05/19/1995,75,
26,Michigan,0605,05/19/1995,38,
39,Ohio,3801,06/09/1995,0,0
39,Ohio,B410,06/08/1995,0,0
39,Ohio,B411,06/08/1995,0,0
39,Ohio,B412,06/08/1995,0,0
39,Ohio,B430,06/08/1995,0,0
39,Ohio,A410,06/13/1995,100,709
39,Ohio,A411,06/13/1995,100,526
39,Ohio,A412,06/13/1995,100,345
39,Ohio,A430,06/12/1995,100,649
17,Illinois,0601,06/22/1995,100,
17,Illinois,0602,06/20/1995,92,
17,Illinois,0605,06/21/1995,54,
17,Illinois,0660,06/22/1995,70,
17,Illinois,0661,06/21/1995,73,
46,South Dakota,0601,06/07/1994,12,19
83,Manitoba,3802,10/15/1996,0,0
27,Minnesota,4040,10/09/1996,0,
26,Michigan,0213,05/22/1997,0,0
26,Michigan,0217,05/21/1997,0,0
26,Michigan,0221,05/22/1997,0,0
55,Wisconsin,0261,04/27/1998,0,0
55,Wisconsin,0263,04/21/1998,0,0
55,Wisconsin,0265,04/29/1998,0,0
55,Wisconsin,0213,04/27/1998,0,0
55,Wisconsin,0219,04/28/1998,0,0
55,Wisconsin,0220,04/27/1998,0,0
55,Wisconsin,0221,04/21/1998,0,0
55,Wisconsin,0222,04/28/1998,0,0
55,Wisconsin,0224,04/24/1998,0,0
55,Wisconsin,0259,04/20/1998,0,0
55,Wisconsin,0262,04/28/1998,0,0
55,Wisconsin,0264,04/29/1998,0,0
29,Missouri,5091,03/05/1998,25,
29,Missouri,B410,07/14/1995,25,
29,Missouri,B411,07/13/1995,0,
29,Missouri,B430,07/14/1995,22,
18,Indiana,3002,10/23/1997,0,0
46,South Dakota,A430,10/28/1992,0,0
46,South Dakota,0601,08/07/1998,6,11
46,South Dakota,0602,08/06/1998,4,11
46,South Dakota,0605,08/06/1998,2,7
17,Illinois,0602,09/14/1998,92,
18,Indiana,0605,07/08/1998,0,0
18,Indiana,0602,07/07/1998,0,0
17,Illinois,0601,09/15/1998,100,
17,Illinois,0605,09/14/1998,62,
18,Indiana,0602,05/03/1995,0,0
18,Indiana,0605,05/03/1995,0,0
55,Wisconsin,3014,04/15/1993,0,0
29,Missouri,0666,10/08/1998,50,
55,Wisconsin,6355,08/25/1999,0,0
26,Michigan,0219,10/19/1999,0,0
26,Michigan,0220,10/18/1999,0,0
55,Wisconsin,3019,09/02/1999,0,0
26,Michigan,0221,10/18/1999,0,0
26,Michigan,0222,10/19/1999,0,0
26,Michigan,0223,10/18/1999,0,0
55,Wisconsin,3012,08/12/1999,0,0
26,Michigan,0224,10/18/1999,0,0
46,South Dakota,6600,06/29/1999,0,0
38,North Dakota,3006,08/05/1999,0,0
38,North Dakota,3005,08/04/1999,0,0
17,Illinois,0601,08/17/1999,100,
17,Illinois,0602,08/16/1999,92,
27,Minnesota,4050,08/31/1999,0,
19,Iowa,B410,03/17/1999,4,8
19,Iowa,3055,09/30/1999,0,0
17,Illinois,0605,08/16/1999,62,
46,South Dakota,3053,06/23/1999,0,0
27,Minnesota,6300,07/15/1999,0,
17,Illinois,0660,08/17/1999,70,
39,Ohio,9022,05/20/1999,0,
17,Illinois,0661,08/17/1999,73,
18,Indiana,4021,03/25/1999,100,
26,Michigan,0259,10/19/1999,0,
46,South Dakota,A422,06/28/1999,4,11
46,South Dakota,A412,06/28/1999,0,30
31,Nebraska,3024,11/09/1999,0,0
20,Kansas,0201,11/30/1999,3,15
20,Kansas,0202,11/30/1999,0,0
20,Kansas,0203,11/30/1999,0,0
20,Kansas,0204,11/30/1999,0,0
20,Kansas,0205,12/01/1999,0,0
20,Kansas,0206,12/01/1999,0,0
20,Kansas,0207,12/01/1999,0,0
20,Kansas,0208,12/01/1999,0,0
20,Kansas,0209,12/08/1999,0,0
20,Kansas,0210,12/09/1999,0,0
20,Kansas,0211,12/02/1999,0,0
20,Kansas,0212,12/01/1999,0,0
20,Kansas,0259,12/08/1999,0,0
29,Missouri,0605,10/06/1998,32,
29,Missouri,0601,09/09/1998,5,
29,Missouri,0602,09/10/1998,30,
26,Michigan,0213,11/03/1998,9,9
26,Michigan,0221,11/04/1998,0,0
26,Michigan,0224,11/04/1998,0,0
26,Michigan,0216,11/06/1998,0,0
26,Michigan,0220,11/09/1998,0,0
26,Michigan,0215,11/10/1998,0,0
26,Michigan,0223,11/10/1998,0,0
26,Michigan,0222,11/12/1998,0,0
26,Michigan,0259,11/12/1998,0,
26,Michigan,0214,11/13/1998,0,0
26,Michigan,0219,11/13/1998,0,0
29,Missouri,A601,06/18/1998,,66
29,Missouri,A602,06/18/1998,,21
29,Missouri,A603,06/18/1998,,36
29,Missouri,A606,06/18/1998,3,6
29,Missouri,A607,06/18/1998,94,131
29,Missouri,0701,12/08/1998,0,4
29,Missouri,0703,12/08/1998,40,52
29,Missouri,0760,12/09/1998,92,277
29,Missouri,0704,12/09/1998,36,183
29,Missouri,0705,12/10/1998,44,76
29,Missouri,0702,12/10/1998,63,92
17,Illinois,4074,08/06/1998,100,
17,Illinois,4082,08/12/1998,100,
20,Kansas,3015,02/03/1999,0,0
18,Indiana,A410,02/05/1999,0,0
18,Indiana,A430,02/05/1999,0,0
29,Missouri,0706,01/14/1999,100,474
29,Missouri,0707,01/14/1999,100,445
29,Missouri,0708,01/11/1999,100,373
29,Missouri,0709,01/12/1999,100,585
29,Missouri,0807,01/21/1999,0,0
29,Missouri,0808,01/20/1999,0,0
18,Indiana,4042,02/03/1999,7,
18,Indiana,9020,03/24/1999,3,
39,Ohio,9006,03/16/1999,85,
38,North Dakota,0213,06/15/1999,0,0
38,North Dakota,0214,06/15/1999,0,0
38,North Dakota,0215,06/17/1999,0,0
38,North Dakota,0216,06/17/1999,0,0
38,North Dakota,0217,06/15/1999,6,15
38,North Dakota,0218,06/15/1999,0,0
38,North Dakota,0219,06/16/1999,0,0
38,North Dakota,0220,06/16/1999,0,0
38,North Dakota,0221,06/17/1999,0,0
38,North Dakota,0222,06/18/1999,0,0
38,North Dakota,0223,06/16/1999,0,0
38,North Dakota,0224,06/17/1999,0,0
38,North Dakota,0259,06/18/1999,0,0
38,North Dakota,0260,06/17/1999,0,0
38,North Dakota,0261,06/17/1999,0,0
38,North Dakota,0262,06/16/1999,0,0
38,North Dakota,0263,06/17/1999,0,0
38,North Dakota,0264,06/17/1999,0,0
19,Iowa,0223,10/01/1999,0,0
19,Iowa,0224,10/01/1999,0,0
39,Ohio,0204,09/08/1999,0,0
39,Ohio,0210,09/08/1999,0,0
39,Ohio,0202,09/08/1999,0,0
39,Ohio,0205,09/08/1999,9,9
39,Ohio,0209,09/08/1999,0,0
39,Ohio,0211,09/09/1999,0,0
39,Ohio,0203,09/09/1999,0,0
39,Ohio,0208,09/09/1999,0,0
39,Ohio,0263,09/09/1999,0,0
29,Missouri,0602,07/12/2000,28,
29,Missouri,0601,07/12/2000,29,
29,Missouri,0605,07/12/2000,31,
19,Iowa,3006,08/23/2000,21,20
39,Ohio,4031,08/26/1998,17,
31,Nebraska,3033,11/16/1999,0,6
31,Nebraska,6701,11/08/1999,0,
39,Ohio,3801,03/20/2001,0,0
17,Illinois,4082,03/08/2001,100,
39,Ohio,4018,03/23/2001,100,
39,Ohio,5569,03/22/2001,0,
