STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,CONSTRUCTION_NO,GATOR_CRACK_A_L,GATOR_CRACK_A_M,GATOR_CRACK_A_H,BLK_CRACK_A_L,BLK_CRACK_A_M,BLK_CRACK_A_H,EDGE_CRACK_L_L,EDGE_CRACK_L_M,EDGE_CRACK_L_H,LONG_CRACK_WP_L_L,LONG_CRACK_WP_L_M,LONG_CRACK_WP_L_H,LONG_CRACK_WP_SEAL_L_L,LONG_CRACK_WP_SEAL_L_M,LONG_CRACK_WP_SEAL_L_H,LONG_CRACK_NWP_L_L,LONG_CRACK_NWP_L_M,LONG_CRACK_NWP_L_H,LONG_CRACK_NWP_SEAL_L_L,LONG_CRACK_NWP_SEAL_L_M,LONG_CRACK_NWP_SEAL_L_H,TRANS_CRACK_NO_L,TRANS_CRACK_NO_M,TRANS_CRACK_NO_H,TRANS_CRACK_L_L,TRANS_CRACK_L_M,TRANS_CRACK_L_H,TRANS_CRACK_SEAL_L_L,TRANS_CRACK_SEAL_L_M,TRANS_CRACK_SEAL_L_H,PATCH_NO_L,PATCH_NO_M,PATCH_NO_H,PATCH_A_L,PATCH_A_M,PATCH_A_H,POTHOLES_NO_L,POTHOLES_NO_M,POTHOLES_NO_H,POTHOLES_A_L,POTHOLES_A_M,POTHOLES_A_H,SHOVING_NO,SHOVING_A,BLEEDING,POLISH_AGG_A,RAVELING,PUMPING_NO,PUMPING_L,OTHER,SURVEY_WIDTH,WP_LENGTH_CRACKED,TRANS_CRACK_L_GT183
83,Manitoba,0506,09/19/1995,3,87.90000153,0,0,0,0,0,0,0.699999988,0,0,0,0,0,0,0,132,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRAVEL SHOULDER 5-30MM DROPOFF,3.5,292.8999939,0
39,Ohio,0104,06/20/2006,1,6.099999905,186.1000061,41.20000076,0,0,0,0,0,0,0,0,0,0,0,0,0,213.5,244,0,0,0,10,0,0,5.099999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,304.7999878,0
31,Nebraska,0119,08/01/1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROLLER CRS. 30 SEP. FT. IWP STA 3+50NO FURTHER DISTRESS NEW ROADWAY AUG 95,3.700000048,0,0
18,Indiana,0662,09/11/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2.200000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.599999905,0,0
18,Indiana,0663,09/11/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2.099999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.599999905,0,0
18,Indiana,0665,09/11/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
18,Indiana,0664,09/11/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
18,Indiana,0666,09/14/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.599999905,0,0
18,Indiana,0667,09/14/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.599999905,0,0
18,Indiana,0668,09/14/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2.200000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.599999905,0,0
18,Indiana,0669,09/14/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
18,Indiana,0670,09/14/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,28.29999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,17.79999924
18,Indiana,0671,09/14/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.599999905,0,15.69999981
18,Indiana,0672,09/11/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.599999905,0,0
19,Iowa,9116,08/29/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.3999939,0,0,0,0,0,16,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.599999905,0,34
19,Iowa,1044,09/01/1994,2,3,0,0,0,0,0,0,0,0,50.5,0,0,0,0,0,186.3000031,51.29999924,0,47.20000076,0,0,4,9,11,3.5,32.40000153,40.70000076,0,7.400000095,0,3,17,5,0.400000006,10.39999962,1.200000048,0,0,0,0,0,0,0,0,0,0,0,0,0,"TRANS. CRS. HAVE BEEN PATCHED, DUE TOPVMT CAVING INTO VOIDS BELOW PAVEMENT",3.700000048,56.5,72.80000305
27,Minnesota,1016,07/15/1993,1,0,171.5,0,365.1000061,0,0,0,0,0,0,0,0,0,0,0,11.69999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REPLACED MOST TRANS AND LONG CRACKS WITH BLOCK CRACKING - ECOMPEX 20,3.5,152.5,0
31,Nebraska,A320,08/07/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.70000076,0,0,0,0,0,8,1,0,20.20000076,3.799999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,SURVEY CHANGED AS PER TSSC-132,3.799999952,0,19
31,Nebraska,A330,08/07/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.09999847,0,0,45.09999847,0,0,3,2,9,1.299999952,1.5,12.10000038,1.299999952,1.5,12.10000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,,3.700000048,0,7.599999905
31,Nebraska,A340,08/07/1992,1,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0999985,0,0,0,0,0,4,4,4,3.5,10,14.39999962,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.19999695,0,0,0,0,,3.799999952,3.799999952,24.89999962
31,Nebraska,A350,08/07/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,23.89999962,5.800000191,0,10.89999962,3.799999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.799999952,0,22.20000076
31,Nebraska,A351,08/07/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,7,21.10000038,10.89999962,21.70000076,5,2.299999952,10.69999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,35.90000153
31,Nebraska,A352,08/07/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,14,5,9,7.900000095,8.600000381,26.29999924,1.5,1,14.10000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.799999952,0,26.29999924
31,Nebraska,A353,08/07/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,4,0,36.40000153,9.800000191,0,10,2.900000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,9 sm of BLEEDING OBSERVED BUT NOT RECORDED PER DIRECTIVE D-29,3.700000048,0,34.59999847
31,Nebraska,A310,11/29/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,12.80000019
31,Nebraska,A320,11/29/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,21.29999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,18.60000038
31,Nebraska,A330,11/29/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.29999924,0,0,36.29999924,0,0,11,0,0,16.79999924,0,0,16.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,557.4000244,0,0,,3.700000048,0,12.19999981
31,Nebraska,A340,11/29/1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.5999985,0,0,117.5999985,0,0,8,0,0,22.60000038,0,0,22.60000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.8000031,0,371.6000061,0,0,,3.900000095,0,21.70000076
31,Nebraska,A350,11/29/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,21.29999924,0,0,21.29999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,12.39999962
31,Nebraska,A353,11/29/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.39999962,0,0,0,0,0,20,0,0,39.90000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,
38,North Dakota,2001,09/29/1993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.1000061,0,0,0,0,0,33,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,RUTTING IS PRESENT - TACK COAT FROM 137.7 TO 152.4 M,3.700000048,0,100
38,North Dakota,2001,08/23/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,25.5,0,0,0,0,30,1,0,95,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.600000024,,,,0,0,RUTTING IS PRESENT - TACK COAT FROM 137.7 TO 152.4 M,4,0,94.30000305
39,Ohio,3013,10/26/1993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,33.90000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,0,12.5
46,South Dakota,0804,08/12/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,0
46,South Dakota,9187,08/11/1994,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,3,0,4,11.39999962,0,15.19999981,0,0,15.19999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,STA 0+00 TO 1+44 MID LANE AND CENTER LANE OF ROAD HAVE PLOW DAMAGE,3.799999952,0,26.60000038
27,Minnesota,1018,03/20/1995,3,0,1.100000024,0,0,50,0,0,0,0,85.30000305,15.19999981,0,0,0,0,59.70000076,121.3000031,0,0,0,0,17,22,14,24.89999962,80,55.70000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BLADE PATCH IS BREAKING UP CRACKS ARE REFLECTING THROUGH,3.400000095,103,139.8999939
27,Minnesota,1028,03/21/1995,1,0,0,0,0,0,0,0,0,0,0.600000024,0,0,0,0,0,0,0,305,0,0,0,4,26,6,7.900000095,85.69999695,22.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CENTERLINE LONGITUDINAL CRACK WIDTH 3/4-1""",4,0.600000024,109.6999969
46,South Dakota,0859,03/23/1995,1,0,0,0,0,0,0,4.199999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15.30000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,0,15.30000019
26,Michigan,B330,05/11/1995,2,97.40000153,42.70000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,1,36.90000153,13.10000038,3.299999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"REVIEWED AND UPDATED DURING D-61 PROCESS, JAN 2016.",3.799999952,251.1999969,43
42,Pennsylvania,0662,08/28/1997,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THE LONG. REFL. CRACK COULD BE ASSOCIATED WITH THE PAVING JOINT AT SHOULDER D-24,3.5,0,0
10,Delaware,0102,09/30/1997,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5-75.5 @ CENTER LINE; DAMAGE TO ROAD SURFACE,3.700000048,0,0
24,Maryland,1634,10/01/1997,1,123,0,0,0,0,0,0,0,0,8.699999809,0,0,0,0,0,31.89999962,14.89999962,0,0,0,0,140,0,0,68.69999695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SURFACE VERY COARSE- FINE CRACKS HARD TO SEE; L SEV. RAVELLING HARD TO DETERMINE,3.799999952,229.3000031,0
37,North Carolina,1028,10/02/1997,1,168.6999969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,36.20000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,304.7999878,0
36,New York,A340,09/12/1989,1,8.100000381,0,0,0.600000024,0,0,0,0,0,0,0,0,0,0,0,76.19999695,0,0,0,0,0,60,1,0,71.30000305,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.599999905,10.19999981,20.39999962
36,New York,A340,10/09/1990,1,8.300000191,0,0,0,11,0,0,0,0,11.30000019,0,0,0,0,0,0,91.40000153,0,0,0,0,49,12,0,47.5,27.10000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.89999962,0,0,,3.599999905,20.39999962,25.5
36,New York,A340,04/28/1992,1,17.10000038,19.70000076,0,0,29.20000076,0,0,0,0,5.5,4.599999905,0,0,0,0,9.800000191,8.199999809,19.20000076,9.100000381,0,0,4,27,18,1.799999952,34.40000153,45.70000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.60000038,0,0,,3.599999905,58.20000076,47.5
36,New York,A350,09/12/1989,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,153,0,0,152.3999939,0,0,59,1,0,99.69999695,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.800000191,0,0,0,0,0,,3.599999905,0,63.09999847
36,New York,A350,10/09/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.599999905,0,0
36,New York,A350,04/29/1992,2,0,0,0,0,0,0,0,0,0,7.599999905,0,0,0,0,0,37.79999924,0,0,0,0,0,22,44,2,14,100,7.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.599999905,7.599999905,79.19999695
87,Ontario,B311,05/09/1990,1,27.5,0,0,0,0,0,0,0,0,134.6999969,0,0,0,0,0,10.69999981,50.59999847,0,0,50.59999847,0,19,2,0,62.20000076,7.300000191,0,0,7.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRACKS SEALED BEFORE TREATMENT PLACED,3.700000048,198.3999939,69.5
87,Ontario,B311,10/02/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
87,Ontario,B311,05/22/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,38.40000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,37.5
87,Ontario,B320,05/09/1990,1,0,0,0,0,0,0,0,0,0,17.70000076,0,0,0,0,0,32,137.1999969,0,0,137.1999969,0,13,9,0,36.29999924,33.79999924,0,0,21.89999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOME CRACKS WERE SEALED BEFORE TREATMENT,3.299999952,17.70000076,59.40000153
87,Ontario,B320,10/01/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,40.20000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,40.20000076
87,Ontario,B320,05/22/1991,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.29999924,0,0,1.200000048,0,0,42,1,0,131.3999939,0.600000024,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,126.4000015
87,Ontario,B330,05/09/1990,1,0,0,0,0,0,0,0,0,0,76.5,0,0,51.5,0,0,3,138.3999939,0,0,138.3999939,0,14,6,0,42.70000076,22.20000076,0,32.90000153,22.20000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,76.5,60.59999847
87,Ontario,B330,10/01/1990,2,0,0,0,0,0,0,0,0,0,76.80000305,0,0,44.20000076,0,0,142.6000061,0,0,139.6000061,0,0,20,0,0,74.09999847,0,0,63.70000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,76.80000305,61.90000153
87,Ontario,B330,05/22/1991,2,0,0,0,0,0,0,24.10000038,0,0,74.09999847,0,0,40.79999924,0,0,166.6999969,0,0,13.10000038,0,0,36,0,0,87.69999695,0,0,82.30000305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,74.09999847,58.5
87,Ontario,B340,05/09/1990,1,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,152.3999939,0,0,0,0,12,2,0,32.59999847,7.300000191,0,0,0,0,0,0,0,0,0,0,1,0,0,0.100000001,0,0,0,0,0,0,0,0,0,,3.700000048,86.59999847,31.39999962
87,Ontario,B340,10/02/1990,1,0,0,0,0,0,0,0,0,0,136.1999969,0,0,0,0,0,0,152.3999939,0,0,0,0,10,7,0,25,25.60000038,0,0,0,0,0,0,0,0,0,0,1,0,0,0.100000001,0,0,0,0,0,0,0,0,0,,3.700000048,136.1999969,39
87,Ontario,B340,05/22/1991,1,38.29999924,0,0,0,0,0,1.5,0,0,49.59999847,0,0,0,0,0,2.099999905,156.1000061,0,0,0,0,17,9,2,21.29999924,29.89999962,7.300000191,0,0,0,0,0,0,0,0,0,0,1,0,0,0.100000001,0,0,0,0,0,2,0,0,,3.700000048,141.1000061,46.90000153
87,Ontario,B360,05/09/1990,1,0,0,0,0,0,0,0,0,0,124.5999985,9.399999619,0,0,9.399999619,0,9.100000381,70.40000153,0,0,57.90000153,0,16,2,0,43.29999924,7.300000191,0,0,7.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.599999905,0,0,,3,133.8000031,46.90000153
87,Ontario,B360,10/02/1990,2,0,0,0,0,0,0,0,0,0,1.799999952,0,0,0,0,0,2.400000095,0,0,0,0,0,46,0,0,26.20000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,LOSS OF MATERIAL (2.4 SM) OBSERVED BUT NOT RECORDED PER DIRECTIVE D-29,3.700000048,1.799999952,0
87,Ontario,B360,05/22/1991,2,0.699999988,0,0,0,0,0,0,0,0,51.5,0,0,5.199999809,0,0,12.80000019,0,0,0,0,0,63,0,0,77.40000153,0,0,35.09999847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,LOSS OF MATERIAL (2.8 SM) OBSERVED BUT NOT RECORDED PER DIRECTIVE D-29,3.700000048,51.5,58.79999924
87,Ontario,B361,05/09/1990,1,0,0,0,0,0,0,0,0,0,75.90000153,0,0,0,0,0,0,152.3999939,0,0,152.3999939,0,12,3,0,40,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOME CRACKS WERE SEALED PRIOR TO TREATMENT,3.700000048,75.90000153,44.09999847
87,Ontario,B361,10/02/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,0
87,Ontario,B361,05/22/1991,2,0,0,0,0,0,0,138.6999969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,47.5
87,Ontario,B362,05/09/1990,1,0,0,0,1.700000048,0,0,0,0,0,139,0,0,0,0,0,0,152.3999939,0,0,0,0,17,3,0,51.79999924,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,139,57.29999924
87,Ontario,B362,10/02/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,0
87,Ontario,B362,05/22/1991,2,0,0,0,0,0,0,0,0,0,11.60000038,0,0,0,0,0,12.5,0,0,0,0,0,30,0,0,100.3000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,"COMPLETE LOSS OF AGGREGATE, BLEEDING OBSERVED - NOT RECORDED PER DIRECTIVE D-29",3.700000048,11.60000038,98.5
87,Ontario,A310,05/08/1990,1,0,0,0,0,0,0,0,0,0,51.79999924,0,0,0,0,0,91.40000153,61,0,0,0,0,22,3,0,21.89999962,10.10000038,0,0,6.400000095,0,0,0,0,0,0,0,0,0,1,0,0,0.200000003,0,0,0,0,0,0,0,,3.700000048,51.79999924,12.19999981
87,Ontario,A310,10/03/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
87,Ontario,A310,05/23/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.299999952,3.700000048,0,0,0,0,16,0,0,17.39999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.200000048,0,0,,3.700000048,0,7.599999905
87,Ontario,A310,04/22/1992,2,0,0,0,0,0,0,0,0,0,36.90000153,0,0,0,0,0,63.40000153,30.20000076,7.300000191,0,0,0,34,8,1,29,12.5,1.799999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.70000076,0,0,,3.700000048,36.90000153,6.699999809
87,Ontario,A311,05/08/1990,1,0,0,0,3.900000095,6.699999809,0,0,0,0,21.29999924,4.599999905,0,0,0,0,0.600000024,157.8999939,0,0,0,0,19,3,1,19.20000076,10.69999981,2.700000048,0,0,0,0,0,1,0,0,3.299999952,1,0,0,0.100000001,0,0,0,0,0,0,0,0,0,,3.700000048,,
87,Ontario,A311,10/03/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
87,Ontario,A311,05/23/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
87,Ontario,A311,04/23/1992,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,44.79999924,0,0,0,0,0,10,2,0,9.100000381,7.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.400000095,0,0,NO WHEEL PATH WEARING,3.700000048,11,7.300000191
87,Ontario,A320,05/08/1990,1,0,0,0,0,0,0,0,0,0,46.29999924,0,0,0,0,0,133.8000031,0,0,0,0,0,19,4,0,21,11.89999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,46.29999924,16.5
87,Ontario,A320,10/03/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,0
87,Ontario,A320,05/23/1991,2,2.799999952,0,0,0,0,0,0,0,0,42.70000076,0,0,0,0,0,128,9.800000191,3.700000048,0,0,0,49,5,3,32.29999924,6.900000095,6.400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,44.5,18
87,Ontario,A320,04/22/1992,2,218.1000061,14.89999962,0,0,0,0,0,106.6999969,0,6.099999905,5.800000191,0,0,0,0,0,106.6999969,30.5,0,0,0,12,6,4,11,8.5,14.69999981,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,LOSS OF SLURRY SEAL (231.3 SM) OBSERVED BUT NOT RECORDED PER DIRECTIVE D-29,3.700000048,284.3999939,20.39999962
87,Ontario,A330,05/08/1990,1,0,0,0,5.900000095,2.400000095,0,0,0,0,25.60000038,3.299999952,0,2.099999905,0,0,0,152.3999939,0,0,0,0,20,6,3,18.29999924,17.70000076,9.699999809,8.5,17.70000076,9.100000381,0,0,0,0,0,0,1,0,0,0.100000001,0,0,0,0,0,0,0,0,0,,3.700000048,29,36.59999847
87,Ontario,A330,10/03/1990,2,0,0,0,30.79999924,0,0,0,0,0,12.80000019,0,0,8.199999809,0,0,159.1000061,0,0,153.8999939,0,0,59,0,0,57.90000153,0,0,49.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.699999809,0,0,,3.700000048,12.80000019,20.39999962
51,Virginia,0121,12/01/2004,2,50.20000076,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,152.5,0,0,0,0,0,0,0,0,0,0,0,0,226.6000061,0,0,SITE HAS BITUMINOUS MATERIAL COVERING SITE FROM CONSTR. ON OTHER SIDE OF LINE,4,121.6999969,0
