STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,HPMS16_CRACKING_PERCENT_AC,MEPDG_CRACKING_PERCENT_AC,MEPDG_CRACKING_LENGTH_AC,MEPDG_LONG_CRACK_LENGTH_AC
5,Arkansas,0803,12/10/1997,0,0,0,0
5,Arkansas,0804,12/10/1997,0,0,0,0
1,Alabama,0101,10/30/1997,6,0,0,1299
1,Alabama,0102,10/30/1997,17,4,0,523
13,Georgia,1005,10/19/1996,6,2,398,135
48,Texas,I310,03/27/1998,0,0,0,0
48,Texas,I320,03/27/1998,0,0,0,0
48,Texas,I330,03/27/1998,0,0,0,0
48,Texas,I340,03/27/1998,0,0,0,0
48,Texas,I350,03/28/1998,0,0,0,0
35,New Mexico,0901,11/18/1997,0,0,0,0
35,New Mexico,0902,11/18/1997,0,0,0,0
35,New Mexico,0903,11/18/1997,0,0,0,0
35,New Mexico,0959,11/18/1997,0,0,0,0
12,Florida,0901,07/25/1996,0,0,0,0
12,Florida,0902,07/25/1996,0,0,0,0
12,Florida,0959,07/25/1996,0,0,0,0
1,Alabama,0603,09/13/2006,6,3,4192,0
1,Alabama,0604,09/13/2006,9,3,7324,0
1,Alabama,0606,09/13/2006,3,1,3496,0
1,Alabama,0608,09/12/2006,54,54,0,0
48,Texas,0113,03/21/2007,21,0,651,8800
48,Texas,0114,03/22/2007,27,0,69,10685
48,Texas,0115,03/20/2007,20,0,159,7816
48,Texas,0116,03/20/2007,8,0,83,3291
48,Texas,J310,07/03/1997,0,0,0,0
48,Texas,J320,07/03/1997,1,0,0,149
48,Texas,J330,07/03/1997,0,0,0,0
48,Texas,J340,07/03/1997,1,0,21,94
48,Texas,J350,07/03/1997,0,0,0,0
48,Texas,J351,07/03/1997,0,0,0,0
40,Oklahoma,0501,06/16/1997,0,0,402,0
40,Oklahoma,0502,06/16/1997,0,0,797,0
40,Oklahoma,0503,06/16/1997,0,0,641,0
40,Oklahoma,0504,06/17/1997,0,0,707,24
40,Oklahoma,0505,06/17/1997,1,0,745,0
40,Oklahoma,0506,06/17/1997,0,0,897,0
40,Oklahoma,0507,06/17/1997,0,0,845,0
40,Oklahoma,0508,06/16/1997,0,0,530,0
40,Oklahoma,0509,06/17/1997,0,0,932,0
40,Oklahoma,0560,06/17/1997,0,0,956,0
48,Texas,0801,06/23/1997,0,0,0,0
48,Texas,0802,06/23/1997,0,0,0,0
48,Texas,0901,07/01/1997,0,0,0,0
48,Texas,0902,07/01/1997,0,0,0,0
48,Texas,0903,07/01/1997,0,0,0,0
40,Oklahoma,4161,03/14/1997,29,10,0,908
40,Oklahoma,0560,07/23/1997,0,0,0,0
35,New Mexico,2118,04/29/1997,1,0,1275,76
35,New Mexico,2007,04/30/1997,4,0,288,845
35,New Mexico,1002,04/28/1997,1,0,94,49
35,New Mexico,1022,04/30/1997,0,0,0,0
35,New Mexico,1005,04/29/1997,0,0,0,0
35,New Mexico,1003,04/28/1997,2,0,1725,461
35,New Mexico,1112,04/28/1997,0,0,0,0
35,New Mexico,1112,11/25/1996,0,0,0,0
35,New Mexico,6033,05/01/1997,28,14,2706,402
35,New Mexico,6035,04/30/1997,19,7,1091,544
35,New Mexico,6401,04/30/1997,25,5,2255,2886
47,Tennessee,1028,07/30/1997,10,4,0,0
47,Tennessee,2001,07/23/1997,0,0,0,0
47,Tennessee,2008,07/23/1997,5,2,773,139
48,Texas,1047,05/14/1997,2,0,1798,201
48,Texas,1056,05/13/1997,15,7,4265,0
48,Texas,1076,06/09/1997,15,3,2276,1445
13,Georgia,0564,04/14/2004,0,0,0,0
13,Georgia,0565,04/14/2004,0,0,0,0
13,Georgia,0566,04/14/2004,0,0,0,0
12,Florida,0101,04/20/2004,1,0,10,0
12,Florida,0102,04/20/2004,1,0,0,38
12,Florida,0103,04/20/2004,4,0,0,21
12,Florida,0104,04/21/2004,1,0,0,0
12,Florida,0105,04/20/2004,8,1,0,173
48,Texas,1077,07/02/1997,13,1,4279,5869
48,Texas,2176,06/10/1997,52,17,5814,572
48,Texas,3769,06/12/1997,10,1,3340,1466
48,Texas,6079,05/12/1997,16,2,3246,2013
48,Texas,6179,06/10/1997,0,0,1185,0
40,Oklahoma,0603,05/22/1997,6,0,2439,2515
40,Oklahoma,0604,05/22/1997,3,0,2993,970
40,Oklahoma,0606,05/22/1997,1,0,3413,0
40,Oklahoma,0607,05/22/1997,12,3,4369,2591
40,Oklahoma,0608,05/22/1997,3,0,1032,1046
12,Florida,0901,08/26/1997,0,0,0,0
12,Florida,0902,08/26/1997,0,0,0,0
12,Florida,0903,08/26/1997,0,0,0,0
12,Florida,0959,08/26/1997,0,0,0,0
1,Alabama,0102,10/11/1996,17,5,0,31
5,Arkansas,3048,08/04/1997,40,37,2332,166
12,Florida,1030,01/23/1997,0,0,0,0
13,Georgia,1005,10/16/1997,9,3,416,197
28,Mississippi,0805,04/01/1998,0,0,0,0
40,Oklahoma,1015,08/18/1997,9,1,1653,1129
40,Oklahoma,4086,08/20/1997,1,0,1497,256
40,Oklahoma,4154,08/20/1997,13,4,49,825
40,Oklahoma,4161,05/19/1997,24,6,0,710
40,Oklahoma,4163,08/20/1997,3,0,433,565
40,Oklahoma,4165,09/11/1997,3,1,724,291
40,Oklahoma,6010,05/20/1997,12,2,5477,852
40,Oklahoma,7024,08/19/1997,9,0,9493,3437
5,Arkansas,A607,10/01/1997,0,0,0,0
5,Arkansas,A608,10/01/1997,0,0,0,0
5,Arkansas,A603,10/01/1997,0,0,0,0
5,Arkansas,A604,10/01/1997,0,0,8460,0
5,Arkansas,A606,10/01/1997,0,0,0,0
1,Alabama,4129,09/04/1997,38,42,97,398
13,Georgia,1001,05/14/1997,54,17,2910,0
13,Georgia,1031,10/15/1997,0,0,0,0
28,Mississippi,1001,08/04/1997,56,56,1441,0
28,Mississippi,1016,10/11/1997,1,0,0,173
48,Texas,1060,09/30/1997,2,0,0,340
48,Texas,1068,09/17/1997,22,17,173,416
12,Florida,0106,04/22/2004,1,0,38,59
12,Florida,0107,04/22/2004,31,2,10,1881
12,Florida,0108,04/22/2004,5,0,24,658
12,Florida,0109,04/21/2004,0,0,0,0
12,Florida,0110,04/22/2004,4,0,42,610
12,Florida,0111,04/21/2004,2,0,42,277
12,Florida,0112,04/21/2004,14,0,0,2702
48,Texas,1077,09/16/1997,12,1,4324,5304
48,Texas,1122,09/29/1997,1,0,0,45
48,Texas,3739,10/01/1997,1,0,0,121
48,Texas,0115,08/25/1997,0,0,0,0
48,Texas,0116,08/25/1997,0,0,0,0
1,Alabama,A330,01/21/1998,26,12,104,478
1,Alabama,A340,01/21/1998,19,7,180,627
1,Alabama,A350,01/21/1998,2,1,0,149
1,Alabama,B310,01/23/1998,14,6,0,17
1,Alabama,B320,01/23/1998,49,27,236,0
1,Alabama,B330,01/23/1998,34,22,118,17
1,Alabama,B340,01/23/1998,49,25,0,28
1,Alabama,B350,01/23/1998,0,0,0,0
28,Mississippi,0902,03/31/1998,0,0,0,0
28,Mississippi,0903,03/31/1998,0,0,0,0
28,Mississippi,0959,03/31/1998,0,0,0,0
1,Alabama,1021,01/20/1998,46,14,0,3433
13,Georgia,4113,04/23/1998,5,1,73,391
13,Georgia,1031,04/29/1998,0,0,0,0
13,Georgia,4112,04/23/1998,0,0,0,0
1,Alabama,6019,01/26/1998,0,0,0,0
1,Alabama,0101,04/25/1998,12,0,0,2328
28,Mississippi,0806,04/01/1998,0,0,0,0
12,Florida,1030,05/19/1998,0,0,0,0
12,Florida,0502,05/18/1998,0,0,0,0
12,Florida,0503,05/18/1998,0,0,0,0
12,Florida,0504,05/19/1998,0,0,0,0
12,Florida,0505,05/19/1998,0,0,0,0
12,Florida,0506,05/18/1998,0,0,0,0
12,Florida,0507,05/19/1998,0,0,0,0
12,Florida,0508,05/18/1998,0,0,0,0
12,Florida,0509,05/18/1998,0,0,0,0
12,Florida,0561,05/18/1998,0,0,0,0
12,Florida,0562,05/19/1998,0,0,0,0
12,Florida,0563,05/19/1998,0,0,0,0
12,Florida,0564,05/19/1998,0,0,0,0
12,Florida,0566,05/18/1998,0,0,0,0
12,Florida,0565,05/19/1998,0,0,0,0
1,Alabama,1011,12/04/1997,0,0,90,0
1,Alabama,1019,01/23/1998,57,29,132,0
1,Alabama,4125,01/21/1998,47,24,315,0
12,Florida,0112,12/19/1996,0,0,0,0
12,Florida,0161,12/18/1996,0,0,0,0
1,Alabama,0101,10/10/1996,2,0,0,156
12,Florida,A310,09/18/1996,38,7,31,218
12,Florida,A320,09/18/1996,49,30,1763,87
12,Florida,A321,09/18/1996,6,0,2689,877
12,Florida,A330,09/18/1996,23,18,1365,1715
12,Florida,A350,09/18/1996,9,3,76,274
48,Texas,H310,11/22/1996,5,1,537,329
48,Texas,H320,11/22/1996,17,8,1452,1871
48,Texas,H330,11/22/1996,10,0,471,2342
48,Texas,H350,11/22/1996,9,3,114,693
48,Texas,H351,11/22/1996,3,0,274,634
48,Texas,H340,11/22/1996,10,1,450,1632
35,New Mexico,0508,05/19/2003,1,0,0,0
35,New Mexico,0509,05/20/2003,1,0,121,59
5,Arkansas,3058,09/25/2003,27,1,3957,2976
35,New Mexico,0105,03/28/2006,15,0,0,2806
35,New Mexico,0106,03/28/2006,1,0,0,177
35,New Mexico,0107,03/29/2006,12,0,208,1954
35,New Mexico,0108,03/29/2006,3,0,0,572
35,New Mexico,0109,03/29/2006,3,0,0,236
35,New Mexico,0110,03/29/2006,0,0,0,0
35,New Mexico,0111,03/29/2006,0,0,0,0
35,New Mexico,0112,03/29/2006,1,0,0,146
35,New Mexico,0801,03/27/2006,10,1,35,0
35,New Mexico,0802,03/27/2006,21,4,0,0
35,New Mexico,0502,03/30/2006,1,0,1022,0
35,New Mexico,0503,03/30/2006,1,0,1098,69
35,New Mexico,0504,03/30/2006,4,0,229,0
35,New Mexico,0505,03/30/2006,2,0,1247,263
35,New Mexico,0506,03/30/2006,3,0,187,0
35,New Mexico,0507,03/30/2006,3,0,17,0
35,New Mexico,0508,03/30/2006,1,0,218,118
47,Tennessee,2001,07/17/2006,14,1,111,0
47,Tennessee,3109,07/18/2006,17,2,260,0
47,Tennessee,9024,07/18/2006,14,2,236,0
40,Oklahoma,0501,08/23/2006,0,0,391,0
40,Oklahoma,0502,08/23/2006,1,0,1036,0
40,Oklahoma,0503,08/23/2006,12,1,721,0
40,Oklahoma,0504,08/24/2006,1,0,232,0
40,Oklahoma,0505,08/24/2006,6,1,651,0
40,Oklahoma,0506,08/24/2006,1,0,686,0
40,Oklahoma,0507,08/24/2006,1,0,0,0
40,Oklahoma,0509,08/23/2006,1,0,894,0
40,Oklahoma,0113,08/22/2006,15,4,191,0
40,Oklahoma,0114,08/21/2006,22,6,173,0
40,Oklahoma,0115,08/21/2006,5,0,38,0
40,Oklahoma,0116,08/21/2006,13,1,38,0
40,Oklahoma,0117,08/21/2006,2,0,0,0
40,Oklahoma,0118,08/21/2006,9,1,0,0
40,Oklahoma,0119,08/23/2006,22,3,24,0
40,Oklahoma,0120,08/23/2006,25,3,1258,0
40,Oklahoma,0121,08/23/2006,20,4,1188,0
13,Georgia,0502,05/03/2005,1,0,0,0
13,Georgia,0503,05/02/2005,0,0,0,0
13,Georgia,0504,05/02/2005,0,0,0,0
13,Georgia,0505,05/02/2005,1,0,0,215
13,Georgia,0506,05/02/2005,0,0,0,0
13,Georgia,0507,05/02/2005,1,0,0,21
13,Georgia,0508,05/03/2005,0,0,0,0
13,Georgia,0509,05/03/2005,1,0,0,0
13,Georgia,0560,05/04/2005,1,0,0,0
13,Georgia,0561,05/04/2005,0,0,0,0
13,Georgia,0562,05/04/2005,0,0,0,0
1,Alabama,0502,09/26/2006,54,7,2997,0
13,Georgia,0564,05/04/2005,0,0,24,0
13,Georgia,0565,05/04/2005,0,0,0,0
13,Georgia,0566,05/03/2005,0,0,0,0
1,Alabama,0503,09/27/2006,9,1,149,0
1,Alabama,0504,09/26/2006,4,0,28,0
1,Alabama,0505,09/26/2006,45,6,1459,0
1,Alabama,0506,09/26/2006,5,1,31,0
1,Alabama,0507,09/26/2006,11,2,87,0
1,Alabama,0508,09/27/2006,23,3,118,0
1,Alabama,0509,09/27/2006,28,4,572,0
1,Alabama,0563,09/26/2006,42,8,897,0
12,Florida,1370,10/10/2006,5,1,49,0
12,Florida,0901,10/11/2006,0,0,353,0
12,Florida,0902,10/11/2006,0,0,333,0
12,Florida,0903,10/11/2006,0,0,343,0
12,Florida,4106,11/02/2006,0,0,0,0
12,Florida,1030,11/07/2006,0,0,0,0
12,Florida,0502,11/06/2006,19,3,291,0
12,Florida,0503,11/06/2006,1,0,0,73
12,Florida,0504,11/07/2006,0,0,0,0
12,Florida,0505,11/07/2006,1,0,579,0
12,Florida,0506,11/07/2006,1,0,0,0
12,Florida,0507,11/07/2006,0,0,17,0
12,Florida,0508,11/06/2006,0,0,21,0
12,Florida,0509,11/06/2006,1,0,0,0
12,Florida,0561,11/06/2006,1,0,24,69
12,Florida,0562,11/07/2006,0,0,0,0
12,Florida,0563,11/07/2006,2,0,0,0
12,Florida,0564,11/07/2006,1,0,0,0
12,Florida,0565,11/07/2006,0,0,0,0
12,Florida,0566,11/07/2006,0,0,10,0
1,Alabama,0662,09/12/2006,54,54,0,0
1,Alabama,0663,09/12/2006,54,54,0,0
12,Florida,0101,11/03/2006,2,0,73,0
12,Florida,0102,11/03/2006,3,0,66,0
12,Florida,0103,11/08/2006,20,1,28,1538
22,Louisiana,0120,10/19/2004,0,0,0,0
22,Louisiana,0121,10/19/2004,0,0,0,0
22,Louisiana,0123,10/19/2004,0,0,0,0
22,Louisiana,0124,10/19/2004,0,0,0,0
22,Louisiana,3056,10/18/2004,30,19,0,0
5,Arkansas,3048,11/04/2004,47,37,2692,0
40,Oklahoma,0122,08/22/2006,14,2,610,0
40,Oklahoma,0123,08/23/2006,12,2,291,0
40,Oklahoma,0124,08/23/2006,6,1,301,0
40,Oklahoma,0160,08/21/2006,0,0,0,0
48,Texas,0117,03/21/2007,18,0,485,6950
48,Texas,0118,03/21/2007,15,0,409,6908
48,Texas,0119,03/22/2007,26,0,291,10262
12,Florida,0101,05/06/2009,8,1,277,187
12,Florida,0102,05/06/2009,5,1,322,17
12,Florida,0103,05/06/2009,45,2,62,5419
12,Florida,0104,05/06/2009,3,0,45,52
12,Florida,0105,05/06/2009,38,6,100,495
12,Florida,0106,05/08/2009,2,0,385,284
12,Florida,0107,05/08/2009,44,8,890,1005
12,Florida,0108,05/08/2009,8,1,416,579
12,Florida,0109,05/07/2009,2,0,243,0
12,Florida,0110,05/07/2009,15,2,766,1026
12,Florida,0111,05/07/2009,13,1,939,1466
12,Florida,0112,05/07/2009,27,1,450,4088
48,Texas,A509,04/23/2003,7,2,3180,433
5,Arkansas,2042,05/08/2003,1,0,1663,0
35,New Mexico,0101,05/22/2003,7,0,0,1459
35,New Mexico,0102,05/22/2003,15,0,17,2397
35,New Mexico,0103,05/22/2003,2,0,0,433
35,New Mexico,0104,05/22/2003,1,0,0,35
35,New Mexico,0105,05/22/2003,6,0,0,1206
35,New Mexico,0106,05/22/2003,1,0,0,121
35,New Mexico,0107,05/22/2003,7,0,0,1143
35,New Mexico,0108,05/22/2003,0,0,0,0
35,New Mexico,0109,05/23/2003,0,0,0,0
81,Alberta,0501,05/07/1991,1,0,128,104
4,Arizona,B320,02/10/1994,52,86,419,0
4,Arizona,B350,02/10/1994,24,25,1822,35
4,Arizona,0664,09/26/1991,0,0,0,0
4,Arizona,0665,09/26/1991,0,0,0,0
4,Arizona,0666,09/26/1991,0,0,0,0
4,Arizona,0667,09/26/1991,0,0,0,0
4,Arizona,0668,09/26/1991,0,0,381,0
8,Colorado,B350,10/25/1991,0,0,0,0
6,California,A320,06/11/1991,0,0,1753,0
8,Colorado,B350,05/06/1991,1,0,1542,229
49,Utah,A390,07/19/1991,7,0,3042,1278
49,Utah,B352,07/18/1991,6,0,1459,1247
30,Montana,0508,05/17/1991,22,18,3887,565
30,Montana,0509,05/16/1991,,22,2598,350
30,Montana,1001,05/23/1991,0,0,592,0
30,Montana,A310,05/23/1991,0,0,918,0
30,Montana,A320,05/23/1991,0,0,1001,0
30,Montana,A330,05/23/1991,,,1809,1646
6,California,A321,06/10/1991,4,0,3527,1296
6,California,A330,06/11/1991,3,0,2578,502
6,California,A340,06/12/1991,13,0,3336,2841
6,California,A350,06/11/1991,0,0,1424,0
49,Utah,B331,07/18/1991,1,0,7456,298
16,Idaho,B350,08/13/1991,0,0,149,0
49,Utah,B310,07/18/1991,0,0,62,0
49,Utah,B361,07/18/1991,0,0,128,0
49,Utah,B350,07/18/1991,5,0,3842,1126
49,Utah,A310,07/19/1991,1,0,2737,159
30,Montana,A350,05/23/1991,0,0,1826,0
49,Utah,C310,07/15/1991,0,0,256,0
49,Utah,C320,07/15/1991,2,0,159,340
49,Utah,C350,07/15/1991,0,0,0,0
49,Utah,C330,07/15/1991,1,0,319,191
6,California,0559,09/25/1992,0,0,0,0
6,California,0568,09/25/1992,0,0,0,0
6,California,0567,09/25/1992,0,0,0,0
2,Alaska,1004,08/27/1993,0,0,2404,0
81,Alberta,1804,08/17/1993,0,0,0,0
81,Alberta,1803,08/20/1993,1,0,430,97
4,Arizona,1065,11/04/1992,0,0,0,0
6,California,8534,09/29/1992,0,0,0,0
82,British Columbia,6007,12/15/1992,0,0,0,0
6,California,2002,07/30/1992,0,0,3167,0
6,California,8149,11/03/1992,10,1,2089,1441
15,Hawaii,7080,02/17/1993,0,0,0,0
15,Hawaii,1008,02/18/1993,0,0,0,0
15,Hawaii,1006,02/02/1993,0,0,0,0
49,Utah,1005,08/05/1991,12,1,0,1819
49,Utah,1006,07/15/1991,0,0,0,0
56,Wyoming,1007,03/16/1994,1,0,2540,59
15,Hawaii,1006,02/19/1991,0,0,0,0
15,Hawaii,7080,02/26/1991,0,0,0,0
15,Hawaii,1008,02/27/1991,0,0,0,0
15,Hawaii,1003,02/20/1991,0,0,0,0
16,Idaho,1021,08/13/1991,0,0,0,0
30,Montana,7088,10/10/1991,0,0,0,0
53,Washington,1006,05/30/1991,,,915,1053
53,Washington,1005,06/08/1989,3,1,1528,222
82,British Columbia,6007,06/03/1991,43,5,2682,5994
82,British Columbia,6007,08/25/1992,46,46,582,0
82,British Columbia,6006,08/24/1992,16,6,52,537
4,Arizona,1022,09/18/1991,0,0,0,0
4,Arizona,1018,09/27/1991,26,18,1469,707
4,Arizona,1007,09/20/1991,1,1,790,0
2,Alaska,9035,06/05/1990,1,0,1140,201
2,Alaska,9035,08/26/1991,0,0,908,0
5,Arkansas,A604,05/06/2003,7,1,8540,177
40,Oklahoma,4165,07/24/2003,7,2,1344,156
48,Texas,3739,07/15/2003,0,0,0,0
35,New Mexico,1112,07/22/2003,0,0,942,0
47,Tennessee,1029,07/11/2003,0,0,180,0
47,Tennessee,1023,07/10/2003,2,0,672,0
12,Florida,0902,10/22/2003,0,0,0,0
47,Tennessee,0608,09/18/2003,0,0,0,0
47,Tennessee,0603,09/17/2003,0,0,353,0
47,Tennessee,0604,09/17/2003,9,2,5917,146
47,Tennessee,0606,09/17/2003,0,0,537,0
47,Tennessee,0661,09/18/2003,1,0,0,59
47,Tennessee,0662,09/18/2003,1,0,0,94
40,Oklahoma,0603,08/18/2003,10,6,1902,42
40,Oklahoma,0604,08/18/2003,10,4,3097,0
40,Oklahoma,0606,08/18/2003,1,0,2474,0
40,Oklahoma,0607,08/18/2003,0,0,0,0
40,Oklahoma,0608,08/18/2003,20,6,1261,3153
5,Arkansas,3048,09/30/2003,47,35,2581,0
13,Georgia,7028,10/24/2003,0,0,159,0
12,Florida,4096,10/23/2003,0,0,0,0
12,Florida,0901,10/22/2003,0,0,0,0
12,Florida,0903,10/22/2003,0,0,0,0
12,Florida,0959,10/22/2003,0,0,35,0
1,Alabama,0603,10/30/2003,0,0,2952,0
1,Alabama,0604,10/30/2003,11,2,5678,0
1,Alabama,0606,10/29/2003,0,0,3323,0
1,Alabama,0607,10/28/2003,20,9,2006,0
1,Alabama,0608,10/28/2003,7,1,1032,284
1,Alabama,0663,10/29/2003,20,4,804,28
1,Alabama,0661,10/29/2003,12,4,856,0
1,Alabama,0662,10/29/2003,8,1,398,308
5,Arkansas,0122,04/30/2003,9,3,391,17
5,Arkansas,0123,04/30/2003,4,1,170,0
5,Arkansas,0124,04/30/2003,8,3,218,0
48,Texas,1122,06/17/2003,0,0,0,0
5,Arkansas,A310,06/17/2003,0,0,298,0
5,Arkansas,A320,06/17/2003,35,35,790,0
5,Arkansas,A350,06/17/2003,0,0,0,0
5,Arkansas,3071,05/22/2003,1,0,2103,0
40,Oklahoma,0508,08/11/2003,0,0,0,0
40,Oklahoma,0509,08/11/2003,0,0,489,0
40,Oklahoma,0560,08/12/2003,0,0,423,0
48,Texas,1096,08/05/2003,0,0,0,0
48,Texas,1092,08/05/2003,16,2,249,4310
48,Texas,5154,08/06/2003,0,0,0,0
48,Texas,3855,08/06/2003,0,0,76,0
48,Texas,2108,08/07/2003,0,0,0,0
48,Texas,3669,08/08/2003,0,0,0,0
48,Texas,9005,08/04/2003,2,1,76,0
40,Oklahoma,0113,08/12/2003,5,0,14,0
40,Oklahoma,0114,08/12/2003,10,2,0,0
40,Oklahoma,0115,08/12/2003,0,0,132,0
40,Oklahoma,0116,08/12/2003,8,1,0,0
40,Oklahoma,0117,08/12/2003,0,0,0,0
40,Oklahoma,0118,08/12/2003,2,0,0,0
40,Oklahoma,0119,08/13/2003,5,1,0,0
48,Texas,9005,01/24/2006,6,3,326,0
48,Texas,1092,01/25/2006,24,4,866,3749
5,Arkansas,0803,03/01/2006,0,0,0,0
5,Arkansas,0804,03/01/2006,0,0,0,0
5,Arkansas,A604,02/28/2006,26,3,8471,0
5,Arkansas,A606,02/28/2006,15,1,4019,104
5,Arkansas,A607,02/28/2006,5,1,2917,17
5,Arkansas,A608,02/28/2006,3,0,939,0
48,Texas,B320,04/22/2003,47,13,6863,0
48,Texas,B310,04/22/2003,5,1,6326,107
48,Texas,A502,04/23/2003,3,0,3756,485
48,Texas,A503,04/23/2003,2,0,1614,437
48,Texas,A504,04/23/2003,0,0,28,0
48,Texas,A505,04/24/2003,0,0,2831,0
48,Texas,A506,04/23/2003,0,0,62,0
48,Texas,A507,04/23/2003,1,0,45,107
48,Texas,A508,04/23/2003,2,0,1157,388
48,Texas,1070,04/24/2003,2,0,8519,558
13,Georgia,0566,01/30/2003,0,0,0,0
13,Georgia,4420,02/03/2003,12,0,2203,2013
48,Texas,A506,04/05/2002,0,0,17,0
48,Texas,1111,05/28/2003,0,0,0,0
48,Texas,2176,05/27/2003,0,0,0,0
48,Texas,3865,05/09/2003,0,0,149,0
35,New Mexico,0901,05/20/2003,2,0,0,0
35,New Mexico,0903,05/20/2003,5,0,0,502
35,New Mexico,0902,05/20/2003,27,3,0,450
35,New Mexico,0959,05/20/2003,13,1,194,149
5,Arkansas,3048,03/13/1991,3,0,443,506
48,Texas,1113,06/25/1991,0,0,0,0
47,Tennessee,1028,08/13/1991,0,0,0,0
48,Texas,A502,09/10/2008,1,0,5134,45
48,Texas,A503,09/11/2008,6,1,3593,69
48,Texas,A504,09/11/2008,0,0,173,0
48,Texas,A505,09/11/2008,0,0,2366,0
48,Texas,A506,09/11/2008,0,0,256,0
48,Texas,A507,09/11/2008,1,0,76,21
48,Texas,A508,09/10/2008,5,0,2553,94
48,Texas,A509,09/10/2008,6,1,4604,0
12,Florida,1370,05/12/2009,45,23,818,0
13,Georgia,4420,05/14/2009,16,2,2474,0
48,Texas,3579,06/24/1991,1,0,,0
48,Texas,5154,09/09/2009,0,0,128,0
48,Texas,5274,10/19/2009,0,0,208,0
48,Texas,1087,10/23/2009,2,0,73,0
35,New Mexico,0801,10/02/2009,16,2,121,0
35,New Mexico,0802,10/02/2009,33,8,0,0
35,New Mexico,1005,09/28/2009,0,0,38,0
35,New Mexico,2118,09/29/2009,0,0,0,0
35,New Mexico,6033,09/28/2009,0,0,1434,0
28,Mississippi,0504,02/26/1997,1,0,0,0
48,Texas,1111,09/30/2009,4,0,513,0
48,Texas,1076,09/30/2009,8,2,7352,49
48,Texas,1092,08/13/2009,29,5,2855,152
48,Texas,1096,08/13/2009,33,4,537,0
48,Texas,2176,09/30/2009,16,2,329,0
40,Oklahoma,0603,03/23/2010,12,6,3385,0
40,Oklahoma,0604,03/24/2010,30,9,2262,0
40,Oklahoma,0606,03/24/2010,2,1,3724,0
40,Oklahoma,0608,03/24/2010,41,20,0,0
40,Oklahoma,0502,03/15/2010,7,2,6517,385
40,Oklahoma,0503,03/15/2010,32,19,1895,319
40,Oklahoma,0504,03/16/2010,21,2,807,35
40,Oklahoma,0505,03/16/2010,21,2,783,0
40,Oklahoma,0506,03/15/2010,10,1,1320,984
40,Oklahoma,0507,03/15/2010,22,2,1005,281
40,Oklahoma,0508,03/15/2010,25,4,2446,159
40,Oklahoma,0509,03/15/2010,26,6,3319,225
48,Texas,J340,04/02/1993,0,0,17,0
12,Florida,1030,05/05/2009,56,11,0,0
12,Florida,4106,05/11/2009,1,0,0,0
12,Florida,0502,05/04/2009,34,5,499,0
12,Florida,0503,05/04/2009,5,1,0,0
12,Florida,0504,05/05/2009,0,0,0,0
12,Florida,0505,05/05/2009,2,0,1192,0
48,Texas,0801,08/12/2009,1,0,925,0
12,Florida,0507,05/04/2009,0,0,17,0
12,Florida,0508,05/04/2009,1,0,107,0
12,Florida,0509,05/04/2009,1,0,21,0
5,Arkansas,A603,12/04/2008,34,4,4234,0
5,Arkansas,A604,12/04/2008,41,5,8409,0
5,Arkansas,A606,12/03/2008,28,4,4438,0
5,Arkansas,A607,12/03/2008,9,3,4636,0
5,Arkansas,A608,12/03/2008,6,1,2893,0
48,Texas,0802,08/12/2009,4,0,745,0
48,Texas,3835,08/12/2009,0,0,0,0
48,Texas,9005,08/13/2009,13,9,842,0
40,Oklahoma,4154,11/17/2009,20,4,1060,0
40,Oklahoma,4086,11/17/2009,11,1,1628,0
40,Oklahoma,0114,03/17/2010,41,8,1091,0
40,Oklahoma,0115,03/17/2010,16,2,249,0
40,Oklahoma,0120,03/17/2010,44,8,3506,0
1,Alabama,B340,12/13/1990,1,0,0,
48,Texas,1056,09/29/2010,47,35,4449,0
48,Texas,9005,10/04/2010,10,3,939,0
48,Texas,1092,10/06/2010,8,1,1223,0
48,Texas,1096,10/06/2010,36,4,572,0
48,Texas,0903,10/05/2010,3,0,139,0
48,Texas,0902,10/05/2010,0,0,62,0
48,Texas,0901,10/05/2010,5,1,0,0
48,Texas,J351,04/02/1993,0,0,0,0
48,Texas,J310,10/16/1990,1,0,0,
1,Alabama,4127,07/15/1992,0,0,0,0
1,Alabama,4126,07/16/1992,0,0,0,0
22,Louisiana,0114,02/19/2010,0,0,0,0
22,Louisiana,0115,02/19/2010,3,0,0,0
22,Louisiana,0116,02/19/2010,2,0,0,0
22,Louisiana,0117,02/19/2010,0,0,76,0
22,Louisiana,0118,02/19/2010,3,0,298,0
22,Louisiana,0119,02/18/2010,1,0,0,21
22,Louisiana,0120,02/18/2010,0,0,0,0
22,Louisiana,0121,02/18/2010,7,1,1400,17
22,Louisiana,0122,02/18/2010,7,1,52,0
22,Louisiana,0123,02/18/2010,1,0,80,0
22,Louisiana,0124,02/18/2010,0,0,0,0
40,Oklahoma,0116,03/17/2010,44,5,288,132
40,Oklahoma,0117,03/17/2010,21,3,87,0
40,Oklahoma,0118,03/17/2010,32,5,877,0
40,Oklahoma,0119,03/17/2010,31,5,2124,0
40,Oklahoma,0121,03/17/2010,30,6,2990,0
40,Oklahoma,0123,03/17/2010,23,3,1864,0
40,Oklahoma,0124,03/17/2010,12,2,2391,0
48,Texas,A502,08/21/2007,1,0,4248,49
